id,published_at,name,url,alternate_url,professional_roles,salary.from,salary.to,salary.currency,salary.gross,address.lat,address.lng,address.raw,address.metro.station_name,address.metro.line_name,employer.name,employer.accredited_it_employer,schedule.name,experience.name,department.name,job_type,intern,junior,middle,senior,lead,net_salary_from_rur,net_salary_to_rur,salary_info,date_published
88574007,2023-10-24T11:20:50+0300,Junior Data Scientist в Softline digital,https://api.hh.ru/vacancies/88574007?host=hh.ru,https://hh.ru/vacancy/88574007,"[{'id': '165', 'name': 'Дата-сайентист'}]",,,,,,,,,,Softline,True,Полный день,От 1 года до 3 лет,,DS,0,1,0,0,0,,,0,2023-10-24
88607065,2023-10-24T22:56:49+0300,Data science LLM,https://api.hh.ru/vacancies/88607065?host=hh.ru,https://hh.ru/vacancy/88607065,"[{'id': '40', 'name': 'Другое'}]",350000.0,500000.0,RUR,False,,,,,,Fork IT,False,Полный день,От 1 года до 3 лет,,DS,0,1,1,0,0,350000.0,500000.0,1,2023-10-24
88513132,2023-10-26T10:51:06+0300,Data Scientist (decision making and portfolio quality control instruments),https://api.hh.ru/vacancies/88513132?host=hh.ru,https://hh.ru/vacancy/88513132,"[{'id': '165', 'name': 'Дата-сайентист'}]",80000.0,,RUR,True,,,,,,Bro22,False,Полный день,Нет опыта,,DS,1,0,0,0,0,69600.0,,1,2023-10-26
88708619,2023-10-26T22:06:43+0300,Data Scientist,https://api.hh.ru/vacancies/88708619?host=hh.ru,https://hh.ru/vacancy/88708619,"[{'id': '165', 'name': 'Дата-сайентист'}]",300000.0,,RUR,True,,,,,,Open Hiring,False,Полный день,От 1 года до 3 лет,,DS,0,1,1,0,0,261000.0,,1,2023-10-26
88453146,2023-10-20T13:37:14+0300,Data Scientist (Junior),https://api.hh.ru/vacancies/88453146?host=hh.ru,https://hh.ru/vacancy/88453146,"[{'id': '96', 'name': 'Программист, разработчик'}]",60000.0,100000.0,RUR,False,55.753752,37.558832,"Москва, Краснопресненская набережная",Улица 1905 года,Таганско-Краснопресненская,Строительный Двор,False,Полный день,От 1 года до 3 лет,,DS,0,1,0,0,0,60000.0,100000.0,1,2023-10-20
88545814,2023-10-23T16:59:23+0300,ML аналитик,https://api.hh.ru/vacancies/88545814?host=hh.ru,https://hh.ru/vacancy/88545814,"[{'id': '10', 'name': 'Аналитик'}]",,,,,55.740999,37.609613,"Москва, Берсеневский переулок, 2с1",,,КБ Стрелка,False,Полный день,От 1 года до 3 лет,,MLE or DS,0,1,1,0,0,,,0,2023-10-23
88628974,2023-10-25T11:46:42+0300,Data аналитик / Data scientist,https://api.hh.ru/vacancies/88628974?host=hh.ru,https://hh.ru/vacancy/88628974,"[{'id': '156', 'name': 'BI-аналитик, аналитик данных'}]",,,,,,,,,,"Иннотех, Группа компаний",False,Полный день,От 1 года до 3 лет,,DS,0,1,1,0,0,,,0,2023-10-25
88623750,2023-10-25T10:44:00+0300,ML-engineer / ML engineer,https://api.hh.ru/vacancies/88623750?host=hh.ru,https://hh.ru/vacancy/88623750,"[{'id': '96', 'name': 'Программист, разработчик'}]",,,,,55.778993,37.587182,"Москва, 4-й Лесной переулок, 4",Белорусская,Кольцевая,ИВ РОШЕ,False,Полный день,От 1 года до 3 лет,,MLE,0,1,1,0,0,,,0,2023-10-25
88094055,2023-10-12T12:29:33+0300,Junior ML Ops Engineer,https://api.hh.ru/vacancies/88094055?host=hh.ru,https://hh.ru/vacancy/88094055,"[{'id': '96', 'name': 'Программист, разработчик'}]",,,,,,,,,,ЦИТМ Экспонента,False,Удаленная работа,От 1 года до 3 лет,,MLE,0,1,0,0,0,,,0,2023-10-12
88431806,2023-10-20T09:54:47+0300,Junior Data Scientist,https://api.hh.ru/vacancies/88431806?host=hh.ru,https://hh.ru/vacancy/88431806,"[{'id': '165', 'name': 'Дата-сайентист'}]",,,,,55.742306,37.523743,"Москва, Кутузовский проспект, 36с6",,,СБЕР (ООО еАптека),False,Полный день,От 1 года до 3 лет,,DS,0,1,0,0,0,,,0,2023-10-20
88054843,2023-10-11T16:18:24+0300,"Аналитик данных / Data scientist, удаленно",https://api.hh.ru/vacancies/88054843?host=hh.ru,https://hh.ru/vacancy/88054843,"[{'id': '10', 'name': 'Аналитик'}]",,,,,,,,,,ВкусВилл,False,Удаленная работа,От 1 года до 3 лет,ВкусВилл. Офис,DS,0,1,1,0,0,,,0,2023-10-11
88656252,2023-10-25T22:24:28+0300,Математик-программист / Data Scientist,https://api.hh.ru/vacancies/88656252?host=hh.ru,https://hh.ru/vacancy/88656252,"[{'id': '96', 'name': 'Программист, разработчик'}]",,,,,,,"Москва, Пресненская набережная, 6 стр.2, Башня Империя",,,OKKAM,False,Полный день,От 1 года до 3 лет,,DS,0,1,1,0,0,,,0,2023-10-25
88186907,2023-10-15T23:29:00+0300,Экономист-аналитик (junior data scientist),https://api.hh.ru/vacancies/88186907?host=hh.ru,https://hh.ru/vacancy/88186907,"[{'id': '165', 'name': 'Дата-сайентист'}]",,,,,55.769145,37.643183,"Москва, проспект Академика Сахарова, 12",,,Аналитический центр при Правительстве Российской Федерации,False,Полный день,Нет опыта,,DS,0,1,0,0,0,,,0,2023-10-15
88347749,2023-10-25T09:58:38+0300,Инженер / Data Scientist,https://api.hh.ru/vacancies/88347749?host=hh.ru,https://hh.ru/vacancy/88347749,"[{'id': '96', 'name': 'Программист, разработчик'}]",98000.0,,RUR,True,55.765027,37.617276,"Москва, улица Петровка, 24",,,ГБУЗ «Научно-практический клинический центр диагностики и телемедицинских технологий ДЗМ»,False,Полный день,Нет опыта,,DS,1,0,0,0,0,85260.0,,1,2023-10-25
87797917,2023-10-05T17:24:48+0300,Data scientist,https://api.hh.ru/vacancies/87797917?host=hh.ru,https://hh.ru/vacancy/87797917,"[{'id': '165', 'name': 'Дата-сайентист'}]",150000.0,,RUR,False,,,,,,Веблок,False,Полный день,От 1 года до 3 лет,,DS,0,1,1,0,0,150000.0,,1,2023-10-05
87692174,2023-10-04T01:47:46+0300,Аналитик данных ML/Data Science,https://api.hh.ru/vacancies/87692174?host=hh.ru,https://hh.ru/vacancy/87692174,"[{'id': '165', 'name': 'Дата-сайентист'}]",,150000.0,RUR,False,55.796415,37.616584,"Москва, 3-й проезд Марьиной Рощи",Марьина Роща,Люблинско-Дмитровская,Аналитические программные решения,False,Полный день,От 1 года до 3 лет,,DS,0,1,1,0,0,,150000.0,1,2023-10-04
88137291,2023-10-13T10:18:44+0300,Стажер Data Scientist,https://api.hh.ru/vacancies/88137291?host=hh.ru,https://hh.ru/vacancy/88137291,"[{'id': '10', 'name': 'Аналитик'}]",,,,,,,,,,СБЕР,False,Полный день,Нет опыта,Сбер для экспертов,DS,1,0,0,0,0,,,0,2023-10-13
88598293,2023-10-24T16:39:20+0300,Junior Data Scientist,https://api.hh.ru/vacancies/88598293?host=hh.ru,https://hh.ru/vacancy/88598293,"[{'id': '96', 'name': 'Программист, разработчик'}]",,,,,,,,,,СБЕР,False,Полный день,От 1 года до 3 лет,Сбер. Data Science,DS,0,1,0,0,0,,,0,2023-10-24
88365358,2023-10-18T19:19:14+0300,Стажер Data scientist,https://api.hh.ru/vacancies/88365358?host=hh.ru,https://hh.ru/vacancy/88365358,"[{'id': '96', 'name': 'Программист, разработчик'}]",,,,,55.741338,37.531127,"Москва, Кутузовский проспект, 32к1",Кутузовская,Филевская,СБЕР,False,Полный день,Нет опыта,Сбер. IT,DS,1,0,0,0,0,,,0,2023-10-18
88730950,2023-10-27T10:17:16+0300,ML-аналитик,https://api.hh.ru/vacancies/88730950?host=hh.ru,https://hh.ru/vacancy/88730950,"[{'id': '165', 'name': 'Дата-сайентист'}]",,,,,55.741338,37.531127,"Москва, Кутузовский проспект, 32к1",Кутузовская,Филевская,СБЕР,False,Полный день,От 1 года до 3 лет,Сбер. Data Science,MLE or DS,0,1,1,0,0,,,0,2023-10-27
86646529,2023-10-13T09:35:15+0300,"Data Scientist (NLP, NER)",https://api.hh.ru/vacancies/86646529?host=hh.ru,https://hh.ru/vacancy/86646529,"[{'id': '165', 'name': 'Дата-сайентист'}]",,,,,55.807709,37.478037,"Москва, Щукинская улица, 5с6",Покровское,МЦД - 2,ФГБУ ЦСП ФМБА России,False,Полный день,От 1 года до 3 лет,,DS,0,1,1,0,0,,,0,2023-10-13
88595607,2023-10-24T16:00:47+0300,"Data Scientist, Маркетплейс, Контент и товары",https://api.hh.ru/vacancies/88595607?host=hh.ru,https://hh.ru/vacancy/88595607,"[{'id': '40', 'name': 'Другое'}]",,,,,55.74723295660558,37.536558290665916,"Москва, Пресненская набережная, 10",Деловой центр,Большая кольцевая линия,Ozon,False,Полный день,От 1 года до 3 лет,Ozon Информационные технологии,DS,0,1,1,0,0,,,0,2023-10-24
88587327,2023-10-24T14:10:41+0300,Data scientist,https://api.hh.ru/vacancies/88587327?host=hh.ru,https://hh.ru/vacancy/88587327,"[{'id': '165', 'name': 'Дата-сайентист'}]",,,,,,,,,,Ростелеком,False,Удаленная работа,От 1 года до 3 лет,,DS,0,1,1,0,0,,,0,2023-10-24
87786868,2023-10-26T14:41:07+0300,Junior Machine learning Engineer (remote),https://api.hh.ru/vacancies/87786868?host=hh.ru,https://hh.ru/vacancy/87786868,"[{'id': '96', 'name': 'Программист, разработчик'}]",40000.0,,RUR,False,55.796471,37.609919,"Москва, 3-й проезд Марьиной Рощи, 40с1",,,Инфотек,False,Удаленная работа,От 1 года до 3 лет,,MLE,0,1,0,0,0,40000.0,,1,2023-10-26
88224349,2023-10-16T12:59:55+0300,Data Scientist,https://api.hh.ru/vacancies/88224349?host=hh.ru,https://hh.ru/vacancy/88224349,"[{'id': '165', 'name': 'Дата-сайентист'}]",,,,,,,,,,СБЕР,False,Полный день,От 1 года до 3 лет,Сбер. Data Science,DS,0,1,1,0,0,,,0,2023-10-16
87993734,2023-10-10T15:45:52+0300,Data Scientist,https://api.hh.ru/vacancies/87993734?host=hh.ru,https://hh.ru/vacancy/87993734,"[{'id': '165', 'name': 'Дата-сайентист'}]",,,,,,,,,,Ventra IT Solutions,True,Полный день,От 1 года до 3 лет,,DS,0,1,1,0,0,,,0,2023-10-10
88594400,2023-10-24T15:42:43+0300,Intern Data Scientist,https://api.hh.ru/vacancies/88594400?host=hh.ru,https://hh.ru/vacancy/88594400,"[{'id': '10', 'name': 'Аналитик'}]",,,,,,,,,,СБЕР,False,Полный день,От 3 до 6 лет,Сбер для экспертов,DS,1,0,0,0,0,,,0,2023-10-24
88703839,2023-10-26T17:38:32+0300,Data Scientist,https://api.hh.ru/vacancies/88703839?host=hh.ru,https://hh.ru/vacancy/88703839,"[{'id': '10', 'name': 'Аналитик'}]",,,,,,,,,,СИНЕРГИЯ,False,Полный день,От 1 года до 3 лет,,DS,0,1,1,0,0,,,0,2023-10-26
88456056,2023-10-20T14:15:06+0300,Data Scientist,https://api.hh.ru/vacancies/88456056?host=hh.ru,https://hh.ru/vacancy/88456056,"[{'id': '165', 'name': 'Дата-сайентист'}]",,,,,,,,,,ИЦ АЙ-ТЕКО,False,Удаленная работа,От 1 года до 3 лет,,DS,0,1,1,0,0,,,0,2023-10-20
88180718,2023-10-14T22:09:34+0300,Junior Data Scientist (в Хаб Юридических Лиц),https://api.hh.ru/vacancies/88180718?host=hh.ru,https://hh.ru/vacancy/88180718,"[{'id': '165', 'name': 'Дата-сайентист'}]",,,,,55.6945,37.662021,"Москва, проспект Андропова, 18к3",Технопарк,Замоскворецкая,Альфа-Банк,False,Полный день,От 1 года до 3 лет, Альфа-Банк,DS,0,1,0,0,0,,,0,2023-10-14
88510204,2023-10-23T10:23:59+0300,Data Science Specialist,https://api.hh.ru/vacancies/88510204?host=hh.ru,https://hh.ru/vacancy/88510204,"[{'id': '165', 'name': 'Дата-сайентист'}]",,,,,,,,,,СберОбразование,True,Полный день,От 1 года до 3 лет,,DS,0,1,1,0,0,,,0,2023-10-23
88469743,2023-10-26T17:36:09+0300,ML / Computer Vision Engineer,https://api.hh.ru/vacancies/88469743?host=hh.ru,https://hh.ru/vacancy/88469743,"[{'id': '96', 'name': 'Программист, разработчик'}]",,,,,55.81652,37.649588,"Москва, Ярославская улица, 8к6",ВДНХ,Калужско-Рижская,ics-it,True,Удаленная работа,От 3 до 6 лет,,MLE,0,0,1,1,0,,,0,2023-10-26
88525553,2023-10-23T13:01:34+0300,Data scientist,https://api.hh.ru/vacancies/88525553?host=hh.ru,https://hh.ru/vacancy/88525553,"[{'id': '96', 'name': 'Программист, разработчик'}]",,,,,,,,,,"ВСК, САО",False,Полный день,От 1 года до 3 лет,,DS,0,1,1,0,0,,,0,2023-10-23
87822234,2023-10-06T10:30:04+0300,Data Science analyst,https://api.hh.ru/vacancies/87822234?host=hh.ru,https://hh.ru/vacancy/87822234,"[{'id': '165', 'name': 'Дата-сайентист'}]",200000.0,250000.0,RUR,True,55.739929,37.614105,"Москва, 1-й Голутвинский переулок, 2/10с2",,,Розничная сеть МТС,False,Полный день,От 1 года до 3 лет,,DS,0,1,1,0,0,174000.0,217500.0,1,2023-10-06
88470743,2023-10-20T18:07:49+0300,Head of Data Science,https://api.hh.ru/vacancies/88470743?host=hh.ru,https://hh.ru/vacancy/88470743,"[{'id': '157', 'name': 'Руководитель отдела аналитики'}]",,,,,,,,,,Ozon,False,Полный день,Более 6 лет,Ozon Fintech,DS,0,0,0,0,1,,,0,2023-10-20
88548335,2023-10-23T17:43:23+0300,ML\DL engineer,https://api.hh.ru/vacancies/88548335?host=hh.ru,https://hh.ru/vacancy/88548335,"[{'id': '165', 'name': 'Дата-сайентист'}]",,,,,55.80525,37.519863,"Москва, Ленинградский проспект, 72к4",Аэропорт,Замоскворецкая,Rutube,True,Удаленная работа,От 3 до 6 лет,,MLE,0,0,1,1,0,,,0,2023-10-23
88750824,2023-10-27T12:58:33+0300,ML-engineer/ АI-креативщик,https://api.hh.ru/vacancies/88750824?host=hh.ru,https://hh.ru/vacancy/88750824,"[{'id': '96', 'name': 'Программист, разработчик'}]",,,,,,,,,,Gethins ltd,False,Удаленная работа,От 3 до 6 лет,,MLE,0,0,1,1,0,,,0,2023-10-27
87623856,2023-10-24T18:23:52+0300,Аналитик Data Science,https://api.hh.ru/vacancies/87623856?host=hh.ru,https://hh.ru/vacancy/87623856,"[{'id': '165', 'name': 'Дата-сайентист'}]",,,,,55.761685,37.658527,"Москва, улица Земляной Вал, 9",Курская,Кольцевая,АКРИХИН,False,Полный день,От 1 года до 3 лет,,DS,0,1,1,0,0,,,0,2023-10-24
88335734,2023-10-18T11:57:42+0300,Junior ML Engineer,https://api.hh.ru/vacancies/88335734?host=hh.ru,https://hh.ru/vacancy/88335734,"[{'id': '96', 'name': 'Программист, разработчик'}]",,,,,,,,,,СБЕР,False,Полный день,От 1 года до 3 лет,Сбер. IT,MLE,0,1,0,0,0,,,0,2023-10-18
87725199,2023-10-04T13:34:27+0300,ML-аналитик,https://api.hh.ru/vacancies/87725199?host=hh.ru,https://hh.ru/vacancy/87725199,"[{'id': '10', 'name': 'Аналитик'}]",,,,,55.729321,37.60911,"Москва, улица Крымский Вал, 3с2",Октябрьская,Кольцевая,ТекФорс Инжиниринг,True,Полный день,От 3 до 6 лет,,MLE or DS,0,0,1,1,0,,,0,2023-10-04
88168141,2023-10-28T17:08:24+0300,Junior Data Scientist,https://api.hh.ru/vacancies/88168141?host=hh.ru,https://hh.ru/vacancy/88168141,"[{'id': '165', 'name': 'Дата-сайентист'}]",,,,,55.789628,37.659326,"Москва, 3-я Рыбинская улица, 18с22",Сокольники,Сокольническая,B2B-Center,False,Гибкий график,От 1 года до 3 лет,,DS,0,1,0,0,0,,,0,2023-10-28
87514312,2023-09-29T11:05:59+0300,Senior Machine Learning Engineer,https://api.hh.ru/vacancies/87514312?host=hh.ru,https://hh.ru/vacancy/87514312,"[{'id': '96', 'name': 'Программист, разработчик'}]",300000.0,400000.0,RUR,False,,,,,,Predicto,False,Полный день,От 3 до 6 лет,,MLE,0,0,0,1,0,300000.0,400000.0,1,2023-09-29
88684880,2023-10-26T13:43:25+0300,Data Scientist,https://api.hh.ru/vacancies/88684880?host=hh.ru,https://hh.ru/vacancy/88684880,"[{'id': '165', 'name': 'Дата-сайентист'}]",,,,,,,,,,Aston,True,Полный день,От 3 до 6 лет,,DS,0,0,1,1,0,,,0,2023-10-26
77907673,2023-10-17T16:38:13+0300,Junior Data Scientist (сопровождение процесса разработки и использования моделей),https://api.hh.ru/vacancies/77907673?host=hh.ru,https://hh.ru/vacancy/77907673,"[{'id': '165', 'name': 'Дата-сайентист'}]",,,,,,,,,,Банк ВТБ (ПАО),False,Полный день,От 1 года до 3 лет,"ПАО ВТБ, Подразделения Поддержки и Контроля",DS,0,1,0,0,0,,,0,2023-10-17
86291710,2023-10-05T14:49:44+0300,"Аналитик данных (ML, BigData)",https://api.hh.ru/vacancies/86291710?host=hh.ru,https://hh.ru/vacancy/86291710,"[{'id': '10', 'name': 'Аналитик'}]",,,,,55.759375,37.666045,"Москва, Нижний Сусальный переулок, 5с19",,,ГКУ Инфогород,False,Полный день,От 1 года до 3 лет,,DS,0,1,1,0,0,,,0,2023-10-05
86681109,2023-10-09T17:22:16+0300,Data Scientist в Риски,https://api.hh.ru/vacancies/86681109?host=hh.ru,https://hh.ru/vacancy/86681109,"[{'id': '165', 'name': 'Дата-сайентист'}]",,,,,55.839855,37.490263,"Москва, Головинское шоссе, 5А",Водный стадион,Замоскворецкая,Тинькофф,False,Полный день,От 1 года до 3 лет,,DS,0,1,1,0,0,,,0,2023-10-09
87825279,2023-10-06T11:09:37+0300,Data Scientist,https://api.hh.ru/vacancies/87825279?host=hh.ru,https://hh.ru/vacancy/87825279,"[{'id': '10', 'name': 'Аналитик'}]",,,,,,,,,,Hoff Tech,True,Полный день,От 1 года до 3 лет,,DS,0,1,1,0,0,,,0,2023-10-06
87790904,2023-10-05T15:32:04+0300,ML - Аналитик,https://api.hh.ru/vacancies/87790904?host=hh.ru,https://hh.ru/vacancy/87790904,"[{'id': '165', 'name': 'Дата-сайентист'}]",,,,,55.73552,37.642474,"Москва, Садовническая улица, 82с2",Павелецкая,Замоскворецкая,ЮMoney,False,Полный день,От 1 года до 3 лет,,MLE or DS,0,1,1,0,0,,,0,2023-10-05
88242045,2023-10-16T16:46:44+0300,Machine Learning engineer,https://api.hh.ru/vacancies/88242045?host=hh.ru,https://hh.ru/vacancy/88242045,"[{'id': '114', 'name': 'Системный инженер'}]",120000.0,140000.0,RUR,False,,,,,,КСК ЭКСПЕРТ,False,Полный день,От 3 до 6 лет,,MLE,0,0,1,1,0,120000.0,140000.0,1,2023-10-16
88415587,2023-10-19T17:32:16+0300,Junior Data Scientist (LLM),https://api.hh.ru/vacancies/88415587?host=hh.ru,https://hh.ru/vacancy/88415587,"[{'id': '10', 'name': 'Аналитик'}]",,,,,,,,,,СБЕР,False,Полный день,От 1 года до 3 лет,Сбер для экспертов,DS,0,1,0,0,0,,,0,2023-10-19
87777523,2023-10-05T12:48:51+0300,ML - инженер/Дата - аналитик,https://api.hh.ru/vacancies/87777523?host=hh.ru,https://hh.ru/vacancy/87777523,"[{'id': '10', 'name': 'Аналитик'}]",,,,,,,,,,Dinord,False,Полный день,От 1 года до 3 лет,,MLE or DS,0,1,1,0,0,,,0,2023-10-05
88615488,2023-10-25T09:13:02+0300,Middle Data Scientist (проект Customer Value Management),https://api.hh.ru/vacancies/88615488?host=hh.ru,https://hh.ru/vacancy/88615488,"[{'id': '165', 'name': 'Дата-сайентист'}]",,,,,,,,,,"МАГНИТ, Розничная сеть",False,Удаленная работа,От 1 года до 3 лет,,MLE or DS,0,0,1,0,0,,,0,2023-10-25
88157037,2023-10-13T14:22:01+0300,Computer vision engineer / data scientist,https://api.hh.ru/vacancies/88157037?host=hh.ru,https://hh.ru/vacancy/88157037,"[{'id': '165', 'name': 'Дата-сайентист'}]",,,,,,,,,,Еременко Борис Михайлович,False,Гибкий график,От 1 года до 3 лет,,DS,0,1,1,0,0,,,0,2023-10-13
86452791,2023-10-10T18:02:55+0300,Data Scientist,https://api.hh.ru/vacancies/86452791?host=hh.ru,https://hh.ru/vacancy/86452791,"[{'id': '10', 'name': 'Аналитик'}]",,,,,55.735844,37.643444,"Москва, Садовническая улица, 75",,,ЛУКОЙЛ,False,Полный день,От 1 года до 3 лет,,DS,0,1,1,0,0,,,0,2023-10-10
88236192,2023-10-16T15:15:31+0300,Data Scientist,https://api.hh.ru/vacancies/88236192?host=hh.ru,https://hh.ru/vacancy/88236192,"[{'id': '165', 'name': 'Дата-сайентист'}]",,,,,55.695027,37.662812,"Москва, проспект Андропова, 18к1",,,МТС Банк,False,Полный день,От 1 года до 3 лет,МТС Банк. Головной офис,DS,0,1,1,0,0,,,0,2023-10-16
87609466,2023-10-02T17:43:51+0300,Data Scientist (команда перспективных алгоритмов машинного обучения),https://api.hh.ru/vacancies/87609466?host=hh.ru,https://hh.ru/vacancy/87609466,"[{'id': '165', 'name': 'Дата-сайентист'}]",,,,,,,,,,Банк ВТБ (ПАО),False,Полный день,От 1 года до 3 лет,"ПАО ВТБ, Технологический блок",DS,0,1,1,0,0,,,0,2023-10-02
82923962,2023-10-27T14:49:03+0300,"Data Scientist, Маркетплейс, Антибот",https://api.hh.ru/vacancies/82923962?host=hh.ru,https://hh.ru/vacancy/82923962,"[{'id': '165', 'name': 'Дата-сайентист'}]",,,,,55.746791,37.540991,"Москва, Пресненская набережная",Выставочная,Филевская,Ozon,False,Удаленная работа,От 1 года до 3 лет,Ozon Информационные технологии,DS,0,1,1,0,0,,,0,2023-10-27
88358317,2023-10-27T16:41:53+0300,Data Scientist / Аналитик Data Science,https://api.hh.ru/vacancies/88358317?host=hh.ru,https://hh.ru/vacancy/88358317,"[{'id': '165', 'name': 'Дата-сайентист'}]",,,,,55.737938,37.571516,"Москва, 1-й переулок Тружеников, 14с8",Киевская,Кольцевая,ПроКомплаенс,False,Полный день,От 1 года до 3 лет,,DS,0,1,1,0,0,,,0,2023-10-27
86076469,2023-10-13T18:18:13+0300,Data Scientist (NLP),https://api.hh.ru/vacancies/86076469?host=hh.ru,https://hh.ru/vacancy/86076469,"[{'id': '165', 'name': 'Дата-сайентист'}]",,,,,,,,,,Газпромбанк,False,Полный день,От 1 года до 3 лет,Газпромбанк,DS,0,1,1,0,0,,,0,2023-10-13
87453295,2023-10-27T10:49:35+0300,Junior Data scientist,https://api.hh.ru/vacancies/87453295?host=hh.ru,https://hh.ru/vacancy/87453295,"[{'id': '40', 'name': 'Другое'}]",,,,,,,,,,Газпромбанк,False,Полный день,От 1 года до 3 лет,Газпромбанк,DS,0,1,0,0,0,,,0,2023-10-27
88085227,2023-10-12T11:02:32+0300,Data scientist,https://api.hh.ru/vacancies/88085227?host=hh.ru,https://hh.ru/vacancy/88085227,"[{'id': '96', 'name': 'Программист, разработчик'}]",,,,,,,,,,Skillbox (ООО СИСТЕМА КЭСПА),False,Удаленная работа,От 1 года до 3 лет,,DS,0,1,1,0,0,,,0,2023-10-12
88106507,2023-10-12T15:02:41+0300,Младший специалист сопровождения моделей машинного обучения (MLOps),https://api.hh.ru/vacancies/88106507?host=hh.ru,https://hh.ru/vacancy/88106507,"[{'id': '165', 'name': 'Дата-сайентист'}]",,,,,,,,,,Альфа-Банк,False,Полный день,От 1 года до 3 лет, Альфа-Банк,MLE,0,1,0,0,0,,,0,2023-10-12
83439263,2023-10-12T16:25:51+0300,Программист Python Data science,https://api.hh.ru/vacancies/83439263?host=hh.ru,https://hh.ru/vacancy/83439263,"[{'id': '96', 'name': 'Программист, разработчик'}]",150000.0,250000.0,RUR,False,,,,,,АЙТИ.СПЕЙС,True,Удаленная работа,От 1 года до 3 лет,,DS,0,1,1,0,0,150000.0,250000.0,1,2023-10-12
86223247,2023-10-17T15:52:36+0300,Data Scientist (математическое моделирование),https://api.hh.ru/vacancies/86223247?host=hh.ru,https://hh.ru/vacancy/86223247,"[{'id': '165', 'name': 'Дата-сайентист'}]",,,,,,,,,,РОСБАНК,False,Полный день,От 3 до 6 лет,«РОСБАНК»,DS,0,0,1,1,0,,,0,2023-10-17
87852095,2023-10-27T16:45:05+0300,ML-Engineer (NLP / LLM),https://api.hh.ru/vacancies/87852095?host=hh.ru,https://hh.ru/vacancy/87852095,"[{'id': '96', 'name': 'Программист, разработчик'}]",350000.0,400000.0,RUR,False,55.773662,37.583472,"Москва, улица Грузинский Вал, 26с3",Белорусская,Замоскворецкая,Нейросети,True,Полный день,От 3 до 6 лет,,MLE,0,0,1,1,0,350000.0,400000.0,1,2023-10-27
86739020,2023-10-14T17:25:46+0300,Системный-аналитик на проекты ИИ (AI/ML/CV),https://api.hh.ru/vacancies/86739020?host=hh.ru,https://hh.ru/vacancy/86739020,"[{'id': '150', 'name': 'Бизнес-аналитик'}]",,,,,55.771282,37.651133,"Москва, Центральный административный округ, Красносельский район, Каланчёвская улица, 13",,,Цифровые Сервисы,False,Удаленная работа,От 1 года до 3 лет,,DS,0,1,1,0,0,,,0,2023-10-14
87846061,2023-10-06T15:44:57+0300,Data Science Engineer,https://api.hh.ru/vacancies/87846061?host=hh.ru,https://hh.ru/vacancy/87846061,"[{'id': '96', 'name': 'Программист, разработчик'}]",,,,,,,,,,Спортмастер,False,Удаленная работа,От 1 года до 3 лет,"Компания «СПОРТМАСТЕР», Sportmaster Lab",DS,0,1,1,0,0,,,0,2023-10-06
88108231,2023-10-12T15:23:59+0300,Data Scientist (команда Content),https://api.hh.ru/vacancies/88108231?host=hh.ru,https://hh.ru/vacancy/88108231,"[{'id': '165', 'name': 'Дата-сайентист'}]",,,,,,,,,,СберМаркет,True,Полный день,От 3 до 6 лет,,DS,0,0,1,1,0,,,0,2023-10-12
88035722,2023-10-11T12:22:34+0300,Data scientist,https://api.hh.ru/vacancies/88035722?host=hh.ru,https://hh.ru/vacancy/88035722,"[{'id': '40', 'name': 'Другое'}]",,,,,55.728854,37.62033,"Москва, улица Коровий Вал, 5",Добрынинская,Кольцевая,Газпромбанк,False,Полный день,От 1 года до 3 лет,Газпромбанк,DS,0,1,1,0,0,,,0,2023-10-11
88297120,2023-10-17T15:29:23+0300,Data Scientist (NLP) в команду рекомендаций,https://api.hh.ru/vacancies/88297120?host=hh.ru,https://hh.ru/vacancy/88297120,"[{'id': '165', 'name': 'Дата-сайентист'}]",,,,,55.778669,37.587964,"Москва, Лесная улица, 7",Белорусская,Кольцевая,АВИТО ТЕХ,False,Полный день,От 1 года до 3 лет,АВИТО ТЕХ: разработка,DS,0,1,1,0,0,,,0,2023-10-17
88107670,2023-10-24T13:36:07+0300,Data Scientist (МТС еСпортс),https://api.hh.ru/vacancies/88107670?host=hh.ru,https://hh.ru/vacancy/88107670,"[{'id': '165', 'name': 'Дата-сайентист'}]",,,,,,,,,,МТС,True,Полный день,От 1 года до 3 лет,"«МТС», Digital",DS,0,1,1,0,0,,,0,2023-10-24
87625171,2023-10-02T18:14:13+0300,Data Scientist,https://api.hh.ru/vacancies/87625171?host=hh.ru,https://hh.ru/vacancy/87625171,"[{'id': '10', 'name': 'Аналитик'}]",,,,,,,,,,Ренессанс Банк,False,Полный день,От 1 года до 3 лет,"Ренессанс Банк, Москва",DS,0,1,1,0,0,,,0,2023-10-02
81057983,2023-10-19T13:09:45+0300,Data Scientist,https://api.hh.ru/vacancies/81057983?host=hh.ru,https://hh.ru/vacancy/81057983,"[{'id': '156', 'name': 'BI-аналитик, аналитик данных'}]",,,,,,,,,,Whoosh (ООО Вуш),False,Полный день,От 1 года до 3 лет,,DS,0,1,1,0,0,,,0,2023-10-19
